truck_name,date_fixed,date_fixed2,address,longitude,latitude
262,2017-03-13 06:02:30.000,2017-03-13 06:02:31.000,1275 CANAL ST SYRACUSE 13210                      ,-76.10715462994392,43.05516871074019
263,2017-03-13 06:02:30.000,2017-03-13 06:02:31.000,1267 CANAL ST SYRACUSE 13210                      ,-76.10789923019644,43.05531971073917
283,2017-03-13 06:02:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
262,2017-03-13 06:02:37.000,2017-03-13 06:02:38.000,1275 CANAL ST SYRACUSE 13210                      ,-76.10700342987468,43.05488811069449
266,2017-03-13 06:02:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
262,2017-03-13 06:02:45.000,2017-03-13 06:02:46.000,1273 CANAL ST SYRACUSE 13210                      ,-76.10716592992014,43.05478711066964
262,2017-03-13 06:02:54.000,2017-03-13 06:02:55.000,1267 CANAL ST SYRACUSE 13210                      ,-76.10797243017818,43.05473541062896
216,2017-03-13 06:03:02.000,2017-03-13 06:03:03.000,121 NORTH AVE & JAMES ST                          ,-76.11341973295238,43.06872361298838
216,2017-03-13 06:03:04.000,2017-03-13 06:03:05.000,121 NORTH AVE & JAMES ST                          ,-76.11341543294657,43.06866261297733
178,2017-03-13 06:03:07.000,2017-03-13 06:03:07.000,1261 CANAL ST SYRACUSE 13210                      ,-76.1085614303836,43.05493371064263
216,2017-03-13 06:03:10.000,2017-03-13 06:03:11.000,121 NORTH AVE & JAMES ST                          ,-76.11342273294825,43.06865291297526
178,2017-03-13 06:03:17.000,2017-03-13 06:03:17.000,1263 CANAL ST SYRACUSE 13210                      ,-76.10841443031858,43.054693110604106
216,2017-03-13 06:03:21.000,2017-03-13 06:03:22.000,2329 JAMES ST & GRANT BLVD&EAS                    ,-76.11417723318623,43.06855691292845
216,2017-03-13 06:03:25.000,2017-03-13 06:03:26.000,2329 JAMES ST & GRANT BLVD&EAS                    ,-76.11438993325501,43.06855341291956
283,2017-03-13 06:03:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
266,2017-03-13 06:03:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
216,2017-03-13 06:03:40.000,2017-03-13 06:03:41.000,124 GRANT BLVD & EASTWOOD RD                      ,-76.11514843350875,43.06865841290951
216,2017-03-13 06:03:43.000,2017-03-13 06:03:44.000,124 GRANT BLVD & EASTWOOD RD                      ,-76.11521523354034,43.06879611293224
216,2017-03-13 06:03:46.000,2017-03-13 06:03:47.000,124 GRANT BLVD & EASTWOOD RD                      ,-76.11514063352271,43.068887712951955
262,2017-03-13 06:03:49.000,2017-03-13 06:03:50.000,1216 CANAL ST REAR                                ,-76.11268223173144,43.05507971051013
262,2017-03-13 06:03:58.000,2017-03-13 06:03:59.000,1216 CANAL ST REAR                                ,-76.1125899317034,43.0551064105186
178,2017-03-13 06:03:58.000,2017-03-13 06:03:58.000,116 MIDLER RAMP DR W                              ,-76.10429092904315,43.055567110924116
216,2017-03-13 06:04:08.000,2017-03-13 06:04:09.000,201 NORTH AVE & EASTWOOD RD                       ,-76.11365123310706,43.06982871318244
216,2017-03-13 06:04:18.000,2017-03-13 06:04:18.000,200 NORTH AVE                                     ,-76.1134024330296,43.06987471320048
216,2017-03-13 06:04:23.000,2017-03-13 06:04:24.000,103 HAZELHURST AVE & ARNETT S                     ,-76.11281163284143,43.06992461323251
262,2017-03-13 06:04:23.000,2017-03-13 06:04:24.000,1216 CANAL ST REAR                                ,-76.11234663162661,43.05513641053352
216,2017-03-13 06:04:24.000,2017-03-13 06:04:25.000,103 HAZELHURST AVE & ARNETT S                     ,-76.11270823280836,43.069931413237775
216,2017-03-13 06:04:32.000,2017-03-13 06:04:32.000,121 ARNETT ST & MARLBOROUGH R                     ,-76.11217443262966,43.069855913244545
216,2017-03-13 06:04:33.000,2017-03-13 06:04:34.000,121 ARNETT ST & MARLBOROUGH R                     ,-76.11216443262182,43.06979221323324
216,2017-03-13 06:04:33.000,2017-03-13 06:04:34.000,121 ARNETT ST & MARLBOROUGH R                     ,-76.11216443262182,43.06979221323324
283,2017-03-13 06:04:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
266,2017-03-13 06:04:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
262,2017-03-13 06:04:41.000,2017-03-13 06:04:42.000,1216 CANAL ST REAR                                ,-76.11233863162384,43.05513391053334
216,2017-03-13 06:04:48.000,2017-03-13 06:04:49.000,2449-59 JAMES ST & MARLBOROUGH RD                 ,-76.11206523251168,43.068709213038126
216,2017-03-13 06:04:56.000,2017-03-13 06:04:56.000,2449-59 JAMES ST & MARLBOROUGH RD                 ,-76.11223423256035,43.068623213015776
178,2017-03-13 06:04:57.000,2017-03-13 06:04:57.000,116 MIDLER RAMP DR W                              ,-76.10425362903388,43.05560641093279
216,2017-03-13 06:05:00.000,2017-03-13 06:05:01.000,2433 JAMES ST                                     ,-76.1126732327015,43.068604712995416
216,2017-03-13 06:05:21.000,2017-03-13 06:05:22.000,2329 JAMES ST & GRANT BLVD&EAS                    ,-76.11441643326314,43.06854691291736
262,2017-03-13 06:05:28.000,2017-03-13 06:05:29.000,1216 CANAL ST REAR                                ,-76.11235323162892,43.0551387105337
283,2017-03-13 06:05:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
206,2017-03-13 06:05:37.000,2017-03-13 05:40:39.000,1854 BURNET AVE                                   ,-76.10907623068223,43.056763710959025
266,2017-03-13 06:05:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
206,2017-03-13 06:05:41.000,2017-03-13 05:40:39.000,1854 BURNET AVE                                   ,-76.10907623068223,43.056763710959025
178,2017-03-13 06:05:43.000,2017-03-13 06:05:43.000,116 MIDLER RAMP DR W                              ,-76.10408572898206,43.055643410946104
178,2017-03-13 06:05:53.000,2017-03-13 06:05:53.000,621 MIDLER AVE S & SIMON DR                       ,-76.10394162899084,43.056416411093736
178,2017-03-13 06:05:55.000,2017-03-13 06:05:55.000,621 MIDLER AVE S & SIMON DR                       ,-76.1039472289948,43.056446411099
262,2017-03-13 06:06:00.000,2017-03-13 06:06:01.000,1216 CANAL ST REAR                                ,-76.11237743163619,43.05513061053128
178,2017-03-13 06:06:10.000,2017-03-13 06:06:10.000,111 SIMON DR REAR                                 ,-76.1040117290691,43.057188211232834
216,2017-03-13 06:06:21.000,2017-03-13 06:06:22.000,2326-28 JAMES ST                                  ,-76.1144432332667,43.06847541290318
270,2017-03-13 06:06:23.000,2017-03-02 06:37:19.000,1824 TEALL AVE                                    ,-76.12219013610766,43.073010913436484
270,2017-03-13 06:06:25.000,2017-03-02 06:37:19.000,1824 TEALL AVE                                    ,-76.12219013610766,43.073010913436484
283,2017-03-13 06:06:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
266,2017-03-13 06:06:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
206,2017-03-13 06:06:40.000,2017-03-13 05:40:39.000,1854 BURNET AVE                                   ,-76.10907623068223,43.056763710959025
262,2017-03-13 06:07:00.000,2017-03-13 06:07:01.000,1216 CANAL ST REAR                                ,-76.11244263165526,43.05510141052335
262,2017-03-13 06:07:04.000,2017-03-13 06:07:05.000,1216 CANAL ST REAR                                ,-76.11253063168269,43.055086110517166
178,2017-03-13 06:07:10.000,2017-03-13 06:07:10.000,300 MIDLER AVE S & GLENCOVE R                     ,-76.10469962978014,43.06397141245261
262,2017-03-13 06:07:15.000,2017-03-13 06:07:16.000,1216 CANAL ST REAR                                ,-76.1126016317062,43.055092410515556
216,2017-03-13 06:07:21.000,2017-03-13 06:07:22.000,2329 JAMES ST & GRANT BLVD&EAS                    ,-76.11441163326184,43.06855041291818
262,2017-03-13 06:07:26.000,2017-03-13 06:07:27.000,1216 CANAL ST REAR                                ,-76.11262963171505,43.05508911051388
270,2017-03-13 06:07:33.000,2017-03-02 06:37:19.000,1824 TEALL AVE                                    ,-76.12219013610766,43.073010913436484
283,2017-03-13 06:07:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
266,2017-03-13 06:07:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
206,2017-03-13 06:07:40.000,2017-03-13 05:40:39.000,1854 BURNET AVE                                   ,-76.10907623068223,43.056763710959025
178,2017-03-13 06:07:49.000,2017-03-13 06:07:49.000,3000-02 JAMES ST & MIDLER AVE S                   ,-76.10523443029848,43.068764113312426
178,2017-03-13 06:07:54.000,2017-03-13 06:07:54.000,3000-02 JAMES ST & MIDLER AVE S                   ,-76.10526273030544,43.068732913305595
216,2017-03-13 06:08:21.000,2017-03-13 06:08:22.000,2329 JAMES ST & GRANT BLVD&EAS                    ,-76.1144532332732,43.068520612911115
178,2017-03-13 06:08:21.000,2017-03-13 06:08:21.000,3000-02 JAMES ST & MIDLER AVE S                   ,-76.10529263031951,43.068793713315614
262,2017-03-13 06:08:26.000,2017-03-13 06:08:27.000,1216 CANAL ST REAR                                ,-76.11268813173383,43.0550864105111
270,2017-03-13 06:08:33.000,2017-03-02 06:37:19.000,1824 TEALL AVE                                    ,-76.12219013610766,43.073010913436484
283,2017-03-13 06:08:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
266,2017-03-13 06:08:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
206,2017-03-13 06:08:40.000,2017-03-13 05:40:39.000,1854 BURNET AVE                                   ,-76.10907623068223,43.056763710959025
262,2017-03-13 06:09:12.000,2017-03-13 06:09:13.000,1216 CANAL ST REAR                                ,-76.11243263164765,43.0550412105127
178,2017-03-13 06:09:21.000,2017-03-13 06:09:21.000,121 NORTH AVE & JAMES ST                          ,-76.11365363301822,43.06858371295362
216,2017-03-13 06:09:21.000,2017-03-13 06:09:22.000,2326-28 JAMES ST                                  ,-76.11443713326396,43.0684649129015
270,2017-03-13 06:09:33.000,2017-03-02 06:37:19.000,1824 TEALL AVE                                    ,-76.12219013610766,43.073010913436484
283,2017-03-13 06:09:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
266,2017-03-13 06:09:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
262,2017-03-13 06:09:39.000,2017-03-13 06:09:40.000,1245 CANAL ST SYRACUSE 13210                      ,-76.1104931310247,43.05513071060415
206,2017-03-13 06:09:40.000,2017-03-13 05:40:39.000,1854 BURNET AVE                                   ,-76.10907623068223,43.056763710959025
262,2017-03-13 06:09:53.000,2017-03-13 06:09:54.000,1200 CANAL ST                                     ,-76.11010973089458,43.05505191060448
262,2017-03-13 06:09:57.000,2017-03-13 06:09:58.000,1200 CANAL ST                                     ,-76.11009023088094,43.054950610586644
262,2017-03-13 06:10:01.000,2017-03-13 06:10:02.000,1200 CANAL ST                                     ,-76.11017613090632,43.05491541057684
178,2017-03-13 06:10:19.000,2017-03-13 06:10:19.000,351-53 GRANT BLVD                                 ,-76.1213631357074,43.071180113132215
262,2017-03-13 06:10:19.000,2017-03-13 06:10:20.000,1246 CANAL ST SYRACUSE 13210                      ,-76.11033613095853,43.05491941057139
216,2017-03-13 06:10:21.000,2017-03-13 06:10:22.000,2329 JAMES ST & GRANT BLVD&EAS                    ,-76.11441143325993,43.06852491291352
178,2017-03-13 06:10:25.000,2017-03-13 06:10:25.000,351-53 GRANT BLVD                                 ,-76.12137943571197,43.07117021312978
270,2017-03-13 06:10:33.000,2017-03-02 06:37:19.000,1824 TEALL AVE                                    ,-76.12219013610766,43.073010913436484
283,2017-03-13 06:10:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
266,2017-03-13 06:10:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
206,2017-03-13 06:10:40.000,2017-03-13 05:40:39.000,1854 BURNET AVE                                   ,-76.10907623068223,43.056763710959025
206,2017-03-13 06:10:43.000,2017-03-13 05:40:39.000,1854 BURNET AVE                                   ,-76.10907623068223,43.056763710959025
206,2017-03-13 06:10:44.000,2017-03-13 05:40:39.000,1854 BURNET AVE                                   ,-76.10907623068223,43.056763710959025
262,2017-03-13 06:11:19.000,2017-03-13 06:11:20.000,1246 CANAL ST SYRACUSE 13210                      ,-76.11033613095853,43.05491941057139
216,2017-03-13 06:11:21.000,2017-03-13 06:11:22.000,2329 JAMES ST & GRANT BLVD&EAS                    ,-76.11440623326096,43.06856261292065
178,2017-03-13 06:11:25.000,2017-03-13 06:11:25.000,351-53 GRANT BLVD                                 ,-76.12137943571197,43.07117021312978
270,2017-03-13 06:11:33.000,2017-03-02 06:37:19.000,1824 TEALL AVE                                    ,-76.12219013610766,43.073010913436484
283,2017-03-13 06:11:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
266,2017-03-13 06:11:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
206,2017-03-13 06:11:44.000,2017-03-13 05:40:39.000,1854 BURNET AVE                                   ,-76.10907623068223,43.056763710959025
262,2017-03-13 06:12:19.000,2017-03-13 06:12:20.000,1246 CANAL ST SYRACUSE 13210                      ,-76.11033613095853,43.05491941057139
216,2017-03-13 06:12:21.000,2017-03-13 06:12:22.000,2329 JAMES ST & GRANT BLVD&EAS                    ,-76.1144321332651,43.06850321290873
178,2017-03-13 06:12:25.000,2017-03-13 06:12:25.000,351-53 GRANT BLVD                                 ,-76.12137943571197,43.07117021312978
270,2017-03-13 06:12:33.000,2017-03-02 06:37:19.000,1824 TEALL AVE                                    ,-76.12219013610766,43.073010913436484
283,2017-03-13 06:12:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
266,2017-03-13 06:12:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
206,2017-03-13 06:12:44.000,2017-03-13 05:40:39.000,1854 BURNET AVE                                   ,-76.10907623068223,43.056763710959025
216,2017-03-13 06:13:21.000,2017-03-13 06:13:22.000,2329 JAMES ST & GRANT BLVD&EAS                    ,-76.11440363326051,43.06856771292165
270,2017-03-13 06:13:33.000,2017-03-02 06:37:19.000,1824 TEALL AVE                                    ,-76.12219013610766,43.073010913436484
283,2017-03-13 06:13:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
266,2017-03-13 06:13:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
216,2017-03-13 06:13:56.000,2017-03-13 06:13:57.000,2329 JAMES ST & GRANT BLVD&EAS                    ,-76.11453013330093,43.06855921291522
216,2017-03-13 06:14:06.000,2017-03-13 06:14:07.000,124 GRANT BLVD & EASTWOOD RD                      ,-76.11522473353908,43.06873571292077
216,2017-03-13 06:14:22.000,2017-03-13 06:14:23.000,201 EASTWOOD RD & EDTIM RD                        ,-76.11473163343823,43.06955771309083
270,2017-03-13 06:14:33.000,2017-03-02 06:37:19.000,1824 TEALL AVE                                    ,-76.12219013610766,43.073010913436484
283,2017-03-13 06:14:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
266,2017-03-13 06:14:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
216,2017-03-13 06:14:46.000,2017-03-13 06:14:47.000,102 VILLAGE DR & EDTIM RD                         ,-76.11692873422743,43.07061491320004
216,2017-03-13 06:14:51.000,2017-03-13 06:14:51.000,102 VILLAGE DR & EDTIM RD                         ,-76.11695223425048,43.0708292132385
216,2017-03-13 06:14:59.000,2017-03-13 06:15:00.000,317 VILLAGE DR SYRACUSE 13206                     ,-76.11645343413032,43.071409213364305
262,2017-03-13 06:15:03.000,2017-03-13 06:12:34.000,1246 CANAL ST SYRACUSE 13210                      ,-76.11033613095853,43.05491941057139
262,2017-03-13 06:15:05.000,2017-03-13 06:12:34.000,1246 CANAL ST SYRACUSE 13210                      ,-76.11033613095853,43.05491941057139
216,2017-03-13 06:15:06.000,2017-03-13 06:15:07.000,303 VILLAGE DR SYRACUSE 13206                     ,-76.11660113421733,43.071952113458316
216,2017-03-13 06:15:13.000,2017-03-13 06:15:14.000,103 VILLAGE DR & LEA LANE & L                     ,-76.11722863444663,43.07230761349932
262,2017-03-13 06:15:15.000,2017-03-13 06:15:15.000,1244 CANAL ST SYRACUSE 13210                      ,-76.11042213097474,43.05475691053819
262,2017-03-13 06:15:22.000,2017-03-13 06:15:23.000,1242 CANAL ST SYRACUSE 13210                      ,-76.11063563104248,43.05473541052598
216,2017-03-13 06:15:23.000,2017-03-13 06:15:24.000,201 VILLAGE DR SYRACUSE 13206                     ,-76.11797173467305,43.07210241343288
216,2017-03-13 06:15:28.000,2017-03-13 06:15:29.000,137 VILLAGE DR SYRACUSE 13206                     ,-76.11809743470378,43.071962713402364
262,2017-03-13 06:15:32.000,2017-03-13 06:15:33.000,1248 CANAL ST SYRACUSE 13210                      ,-76.11013023087911,43.05474441054717
270,2017-03-13 06:15:33.000,2017-03-02 06:37:19.000,1824 TEALL AVE                                    ,-76.12219013610766,43.073010913436484
283,2017-03-13 06:15:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
216,2017-03-13 06:15:38.000,2017-03-13 06:15:39.000,300 GRANT BLVD & VILLAGE DR &                     ,-76.11849513479545,43.07144291329148
266,2017-03-13 06:15:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
216,2017-03-13 06:15:52.000,2017-03-13 06:15:53.000,101 VILLAGE DR SYRACUSE 13206                     ,-76.11821313464904,43.07068091316244
216,2017-03-13 06:16:01.000,2017-03-13 06:16:02.000,251 GRANT BLVD                                    ,-76.11847223470494,43.0702889130804
216,2017-03-13 06:16:06.000,2017-03-13 06:16:07.000,251 GRANT BLVD                                    ,-76.11849563471081,43.07026521307514
262,2017-03-13 06:16:08.000,2017-03-13 06:16:09.000,1275 CANAL ST SYRACUSE 13210                      ,-76.10700412988139,43.05497791071096
262,2017-03-13 06:16:18.000,2017-03-13 06:16:19.000,1273 CANAL ST SYRACUSE 13210                      ,-76.10732723001685,43.05540371077673
261,2017-03-13 06:16:23.000,2017-03-13 01:40:20.000,1273 CANAL ST SYRACUSE 13210                      ,-76.1073672300174,43.05523091074341
261,2017-03-13 06:16:25.000,2017-03-13 01:40:20.000,1273 CANAL ST SYRACUSE 13210                      ,-76.1073672300174,43.05523091074341
270,2017-03-13 06:16:33.000,2017-03-02 06:37:19.000,1824 TEALL AVE                                    ,-76.12219013610766,43.073010913436484
178,2017-03-13 06:16:33.000,2017-03-13 06:12:38.000,351-53 GRANT BLVD                                 ,-76.12137943571197,43.07117021312978
283,2017-03-13 06:16:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
178,2017-03-13 06:16:35.000,2017-03-13 06:12:38.000,351-53 GRANT BLVD                                 ,-76.12137943571197,43.07117021312978
261,2017-03-13 06:16:36.000,2017-03-13 01:40:20.000,1273 CANAL ST SYRACUSE 13210                      ,-76.1073672300174,43.05523091074341
266,2017-03-13 06:16:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
261,2017-03-13 06:16:40.000,2017-03-13 01:40:20.000,1273 CANAL ST SYRACUSE 13210                      ,-76.1073672300174,43.05523091074341
216,2017-03-13 06:16:45.000,2017-03-13 06:16:46.000,251 GRANT BLVD                                    ,-76.11852623471435,43.070176213057614
262,2017-03-13 06:17:00.000,2017-03-13 06:17:00.000,,-76.10804663027811,43.055790410819974
216,2017-03-13 06:17:15.000,2017-03-13 06:17:15.000,2225 JAMES ST & GRANT BLVD                        ,-76.11560023365652,43.06867411289492
270,2017-03-13 06:17:33.000,2017-03-02 06:37:19.000,1824 TEALL AVE                                    ,-76.12219013610766,43.073010913436484
178,2017-03-13 06:17:33.000,2017-03-13 06:17:34.000,351-53 GRANT BLVD                                 ,-76.12120263566402,43.07130111316066
283,2017-03-13 06:17:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
216,2017-03-13 06:17:36.000,2017-03-13 06:17:37.000,2225 JAMES ST & GRANT BLVD                        ,-76.11556823363627,43.06853691287097
266,2017-03-13 06:17:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
178,2017-03-13 06:17:39.000,2017-03-13 06:17:39.000,351-53 GRANT BLVD                                 ,-76.12119773566442,43.07132911316601
178,2017-03-13 06:17:40.000,2017-03-13 06:17:41.000,403-05 GRANT BLVD                                 ,-76.12129423569911,43.07137561317082
261,2017-03-13 06:17:40.000,2017-03-13 01:40:20.000,1273 CANAL ST SYRACUSE 13210                      ,-76.1073672300174,43.05523091074341
216,2017-03-13 06:17:41.000,2017-03-13 06:17:41.000,2306 JAMES ST                                     ,-76.1152794335327,43.06840011285699
261,2017-03-13 06:17:42.000,2017-03-13 01:40:20.000,1273 CANAL ST SYRACUSE 13210                      ,-76.1073672300174,43.05523091074341
261,2017-03-13 06:17:45.000,2017-03-13 01:40:20.000,1273 CANAL ST SYRACUSE 13210                      ,-76.1073672300174,43.05523091074341
261,2017-03-13 06:17:47.000,2017-03-13 01:40:20.000,1273 CANAL ST SYRACUSE 13210                      ,-76.1073672300174,43.05523091074341
262,2017-03-13 06:18:00.000,2017-03-13 06:18:00.000,1267 CANAL ST SYRACUSE 13210                      ,-76.10805663024148,43.05523571071764
216,2017-03-13 06:18:03.000,2017-03-13 06:18:03.000,2433 JAMES ST                                     ,-76.1127459327106,43.06840311295557
216,2017-03-13 06:18:05.000,2017-03-13 06:18:06.000,2400-10 JAMES ST & STAFFORD AVE                   ,-76.11272613269081,43.068217212922185
261,2017-03-13 06:18:09.000,2017-03-13 01:40:20.000,1273 CANAL ST SYRACUSE 13210                      ,-76.1073672300174,43.05523091074341
216,2017-03-13 06:18:17.000,2017-03-13 06:18:18.000,152 STAFFORD AVE                                  ,-76.11258963254737,43.06684011267449
261,2017-03-13 06:18:17.000,2017-03-13 01:40:20.000,1273 CANAL ST SYRACUSE 13210                      ,-76.1073672300174,43.05523091074341
178,2017-03-13 06:18:25.000,2017-03-13 06:18:26.000,1894 TEALL AVE                                    ,-76.12322593655779,43.074593113686994
270,2017-03-13 06:18:33.000,2017-03-02 06:37:19.000,1824 TEALL AVE                                    ,-76.12219013610766,43.073010913436484
283,2017-03-13 06:18:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
266,2017-03-13 06:18:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
178,2017-03-13 06:18:50.000,2017-03-13 06:18:51.000,1916 TEALL AVE                                    ,-76.12328273664177,43.07550311385192
286,2017-03-13 06:18:57.000,2017-03-13 05:51:07.000,1265 CANAL ST SYRACUSE 13210                      ,-76.10813263026755,43.05525521071829
286,2017-03-13 06:18:59.000,2017-03-13 05:51:07.000,1265 CANAL ST SYRACUSE 13210                      ,-76.10813263026755,43.05525521071829
262,2017-03-13 06:19:00.000,2017-03-13 06:19:00.000,1267 CANAL ST SYRACUSE 13210                      ,-76.10805663024148,43.05523571071764
286,2017-03-13 06:19:05.000,2017-03-13 05:51:07.000,1265 CANAL ST SYRACUSE 13210                      ,-76.10813263026755,43.05525521071829
216,2017-03-13 06:19:09.000,2017-03-13 06:19:10.000,360 STAFFORD AVE                                  ,-76.11219523206248,43.06187961177841
206,2017-03-13 06:19:16.000,2017-03-13 05:40:39.000,1854 BURNET AVE                                   ,-76.10907623068223,43.056763710959025
206,2017-03-13 06:19:18.000,2017-03-13 05:40:39.000,1854 BURNET AVE                                   ,-76.10907623068223,43.056763710959025
261,2017-03-13 06:19:20.000,2017-03-13 01:40:20.000,1273 CANAL ST SYRACUSE 13210                      ,-76.1073672300174,43.05523091074341
286,2017-03-13 06:19:31.000,2017-03-13 05:51:07.000,1265 CANAL ST SYRACUSE 13210                      ,-76.10813263026755,43.05525521071829
270,2017-03-13 06:19:33.000,2017-03-02 06:37:19.000,1824 TEALL AVE                                    ,-76.12219013610766,43.073010913436484
283,2017-03-13 06:19:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
178,2017-03-13 06:19:34.000,2017-03-13 06:19:35.000,2201-2203 TEALL AVE                               ,-76.12330093703959,43.08094261485012
178,2017-03-13 06:19:35.000,2017-03-13 06:19:36.000,2201-2203 TEALL AVE                               ,-76.12332993704912,43.080944914849404
266,2017-03-13 06:19:38.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
286,2017-03-13 06:19:44.000,2017-03-13 06:19:44.000,1261 CANAL ST SYRACUSE 13210                      ,-76.10872163042166,43.054739910600816
286,2017-03-13 06:19:45.000,2017-03-13 06:19:45.000,1261 CANAL ST SYRACUSE 13210                      ,-76.10872163042166,43.054739910600816
178,2017-03-13 06:19:55.000,2017-03-13 06:19:56.000,2201-2203 TEALL AVE                               ,-76.12345073709004,43.08096871484909
178,2017-03-13 06:19:59.000,2017-03-13 06:20:00.000,724 ORWOOD PL                                     ,-76.12357543711798,43.08079471481233
216,2017-03-13 06:20:09.000,2017-03-13 06:20:10.000,364 STAFFORD AVE                                  ,-76.11218493205595,43.06183541177071
206,2017-03-13 06:20:18.000,2017-03-13 05:40:39.000,1854 BURNET AVE                                   ,-76.10907623068223,43.056763710959025
261,2017-03-13 06:20:20.000,2017-03-13 01:40:20.000,1273 CANAL ST SYRACUSE 13210                      ,-76.1073672300174,43.05523091074341
266,2017-03-13 06:20:23.000,2017-03-05 22:30:27.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10855643040615,43.055270110704626
270,2017-03-13 06:20:33.000,2017-03-02 06:37:19.000,1824 TEALL AVE                                    ,-76.12219013610766,43.073010913436484
283,2017-03-13 06:20:34.000,2017-03-13 05:35:06.000,2176 ERIE BLVD E & BEATTIE ST                     ,-76.10922743044635,43.05280011022478
178,2017-03-13 06:20:44.000,2017-03-13 06:20:45.000,1813 TEALL AVE                                    ,-76.12328693650255,43.07355111349326
286,2017-03-13 06:20:45.000,2017-03-13 06:20:45.000,1200 CANAL ST                                     ,-76.10918873058911,43.054960910623365
178,2017-03-13 06:21:01.000,2017-03-13 06:21:01.000,452 GRANT BLVD & TEALL AVE                        ,-76.12283463626676,43.072315413283796
